
-3.84315,-6.65366,0.734101,8.89471,-2.03034,-6.43629,1.05667,1.53857,6.85509,0.641926,-0.0801611,-0.212693,-7.38822,-2.33286,-9.45172,-7.94311,-4.41283,-1.21865,0.552584,8.53939,-3.97204,-0.699404,-8.32036,1.13864,-8.52328,-3.12873,-2.45112,-6.13206,-5.06075,8.72858,-8.88052,9.20825,-1.45911,4.0816,8.44078,8.98429,-2.84158,5.64496,3.52368,8.50852,-8.5611,9.28933,8.4972,-7.76714,0.625838,-4.05133,0.631184,-0.429439,-2.83358,-0.315353,2.95096,-5.68572,-7.13509,-5.47096,-8.4834,2.52021,-1.93922,-9.60237,-5.46342,0.230202,3.74851,0.961318,-0.114423,-3.69199,-5.59436,-7.91617,-4.98782,-8.45945,-2.82579,4.89531,-5.03805,3.6546,-6.28755,-7.07219,-3.13553,-4.73064,3.96527,3.83169,-8.76757,4.89782,-9.45996,7.03188,5.98838,-1.1669,0.551486,-3.71288,-8.00815,-3.43735,-7.52081,-3.25934,3.3458,3.20235,4.35017,5.23931,8.84672,2.38006,4.20366,7.17832,-8.32244,3.35361
-2.26812,-3.6945,8.84127,1.78166,-3.93899,-3.48168,3.60789,-2.49022,7.69975,-1.62272,5.93455,-6.86331,-6.49137,-2.21456,-7.61083,-3.35205,-7.46903,4.99317,2.77901,4.656,-7.04098,5.97395,0.439528,8.16219,-9.55116,-2.47421,7.73494,-6.88623,9.19036,9.65854,9.45159,-7.89181,9.32336,5.01263,7.27535,-9.51001,7.38992,5.72089,6.87007,-3.32962,-1.36422,0.163718,-8.27912,3.31448,4.0562,-6.98835,0.826535,2.36317,7.2759,-6.15156,-9.56701,1.63505,3.16634,-6.3054,-6.84352,8.89502,-9.67244,7.9389,9.8714,4.88405,-3.17876,6.45082,-2.08775,-3.84029,-0.948952,0.582191,8.4798,-4.72664,-0.586738,-0.0912266,-7.48168,0.964052,-4.07412,7.98751,-6.27344,-1.02196,5.1585,-0.476877,2.7585,-0.874258,-6.38859,9.66367,9.21564,1.54144,0.77721,5.69184,-7.01999,-8.85371,2.37428,-1.3184,6.84751,-8.34525,1.17737,-8.04401,-9.97798,5.51658,3.82284,-2.95513,-9.2527,0.313283
-9.14896,0.831238,-0.155655,-2.50348,-6.52798,1.96346,-0.655695,-1.08467,-9.9758,-6.75966,3.21895,-0.289272,1.36998,2.11407,4.92085,-5.93585,1.08673,8.75228,-2.98046,3.06653,-9.01963,-2.86832,-2.37732,-5.31757,-0.159988,-1.25266,-7.33418,2.58615,-8.82313,-7.70913,-1.43837,4.68077,5.03139,6.86413,2.47441,1.1627,2.51509,-3.97812,6.13912,2.7259,7.60306,-6.74844,3.77864,-3.27025,-9.33555,-6.64459,5.06495,3.39573,-7.92033,9.11183,-1.23889,0.13979,4.77966,-5.95939,-1.9115,-1.31169,0.42696,-6.67135,2.12685,4.03951,-9.11532,-3.42131,-3.90101,8.36228,4.25283,-7.98493,3.43565,-8.95502,-7.58873,-5.8325,1.3072,9.87383,-5.74281,1.38717,-9.39291,5.22626,-8.97668,9.97606,-6.14419,0.0977907,-2.55128,-7.36789,-2.73493,0.436896,-0.327324,0.0616779,2.44282,-9.37577,2.89138,5.54088,5.44485,6.11856,-8.97724,-5.32129,-2.2735,-3.38546,7.1127,4.76007,6.72686,4.14645
-9.68468,-7.14016,0.544851,-6.07719,5.93208,-4.63002,-2.33872,-8.08174,9.67301,-0.383245,-8.09264,-0.449052,-5.09521,-4.99729,1.52368,-8.98438,-7.12048,2.77708,-9.56473,-1.52904,-3.28064,-5.88107,8.08253,-7.10841,0.838533,-5.56273,3.36806,-9.73816,-2.68936,-8.43477,-8.91858,5.61567,1.65039,-0.26434,-8.17631,-7.45855,4.34536,4.59813,-7.9232,1.26696,-8.21624,-8.4868,3.4587,3.43811,3.43269,-1.38574,6.51364,9.88237,-5.48239,-2.11956,8.39335,0.827545,0.942327,-7.27374,9.73957,0.784029,6.53588,1.3274,-8.54106,0.452556,-2.52444,8.89825,9.4145,-2.51224,-8.49662,3.74602,-4.92807,2.81551,4.93964,6.60699,-5.67407,-3.72298,-5.43958,9.19185,7.1531,2.49293,5.51737,0.607715,-6.39596,7.48341,-7.54969,-5.7885,9.42384,-9.05057,-5.55426,0.633261,-2.80783,4.34611,-4.31636,6.64141,-0.475352,-5.68754,-2.12173,4.79462,7.50207,3.53034,-6.54692,1.04049,-2.42955,-5.40653
1.89876,-3.59746,0.347679,-6.11877,-5.00918,-7.51463,-5.37479,-2.55973,-5.44533,8.311,-3.28687,-0.189322,8.04042,-3.18492,-6.49862,8.37959,7.9943,-6.021,-2.24993,-1.70237,-6.76776,0.152664,-7.63195,-7.01339,7.47876,-1.65728,-6.13415,-4.60402,-8.97931,5.13598,9.91916,-7.12763,6.86994,-2.50781,2.57446,-6.12058,7.25408,-7.52457,1.57049,6.98237,1.365,4.89376,8.32631,-7.10313,4.3785,1.81051,-7.97187,2.28654,0.823913,6.94463,-2.84378,-4.18534,-0.370835,-2.38244,0.0586624,5.0201,-1.4817,3.73875,9.3969,8.93024,2.02365,-7.03528,8.96658,4.32925,2.49676,-8.15799,-2.56382,-8.05203,-2.90425,7.46659,-7.16407,0.379932,-9.37068,9.32506,7.72715,-5.26466,-8.75677,7.99061,6.11146,-6.19629,4.60102,1.53908,2.84281,-3.08898,-0.789895,-1.28735,3.52331,-6.44135,-6.69417,0.655603,-7.48453,0.470433,-6.70739,-1.01547,-6.04602,-5.11478,-2.41544,-1.87419,-4.33208,2.81518
-1.77842,-1.26762,4.61314,1.70794,9.14838,-8.82693,-6.89708,-9.85131,-2.6508,-2.18404,-0.0137224,4.82955,3.20018,-7.8468,-7.6155,1.00121,-1.00002,8.10855,-5.51853,2.54538,9.8505,-9.72262,8.23689,6.54804,-0.766658,2.72939,-5.54889,6.97247,2.1024,6.93204,6.62561,7.70389,-8.99016,7.2533,-9.57719,8.09093,5.51817,3.53583,9.94636,-9.26355,0.816246,6.63438,9.79663,-7.31816,2.73065,0.271258,2.89785,2.18179,-4.15847,-2.02776,-9.90782,-6.16169,-5.52276,-4.74355,2.05828,-7.19938,-7.0019,6.91778,-3.20783,6.89991,-0.0223818,0.522404,8.47253,8.30652,-6.2191,2.01613,-7.74551,-1.80085,8.48765,-2.28795,1.0696,0.484172,0.535051,-2.05217,3.19298,-3.99558,5.32757,6.39561,-8.51228,-5.64673,-9.05884,-1.90051,-9.92691,-7.50226,6.98623,3.29342,6.05852,-5.02631,9.52573,-1.85759,3.99337,5.97762,2.03974,5.87902,-6.69837,-8.91932,-1.14437,-0.208038,-3.14033,-6.76931
-4.75704,7.37022,-9.57715,-1.83161,3.24249,2.6679,-2.60035,8.65377,6.88413,6.15594,-1.41005,6.35565,-9.36312,1.67137,6.66931,8.50727,9.07355,4.63061,-1.46121,-2.77146,-5.73147,-4.07259,6.88468,1.72527,-7.28392,-3.26915,-7.83945,6.11329,7.99022,-3.75444,8.56869,-5.09602,1.01059,8.99551,3.17885,-0.64789,-3.15804,-0.855004,3.88231,4.17542,7.48584,-7.2684,4.18904,-8.6755,1.72377,-4.51916,-0.315093,-3.61545,3.69683,4.86635,-1.70585,-8.26288,6.98306,-8.61371,-1.66279,6.38652,-0.833975,-7.34906,-4.84758,-2.63365,5.78502,1.41901,7.85213,-8.22917,-3.52075,0.922656,-8.77953,8.50499,-1.78606,-5.93693,-9.35668,1.31838,-6.81431,-1.83509,-8.09647,0.799316,0.100509,-1.49418,6.81039,7.85002,7.03764,2.51805,-7.56558,-2.80935,8.74318,3.24513,7.19357,-8.5262,-9.13568,7.31754,-0.454935,-6.61212,-0.569645,2.72614,8.65081,0.270958,7.26846,-4.73206,1.05499,6.23063
-1.58078,-8.14311,0.185598,1.66413,-5.83588,4.34691,2.11574,-6.99749,-4.33716,-0.818211,-7.28698,-4.11083,-2.72907,0.0984306,3.24157,-5.38763,-4.34207,3.93827,-5.95825,-8.80938,3.7704,5.06818,1.30788,-2.54771,-4.43132,-7.99333,1.40636,-7.67855,1.30194,0.098278,4.52318,-1.12219,4.06447,4.52794,0.220381,-8.18239,7.59138,6.34774,-7.2244,3.76735,8.17361,1.96356,4.18479,-6.23745,-6.18241,-2.73348,-2.04045,6.2244,-5.21016,9.71082,-9.97736,-6.82264,8.82168,4.9569,-2.28162,-2.70817,9.77049,-7.1923,8.71277,-3.1317,-9.73569,1.99937,-3.62924,-5.49691,8.84367,7.95576,-7.46621,-0.300968,6.92576,-4.45892,9.54911,6.64182,-7.00956,3.07611,8.58501,2.14448,-1.47384,-8.23843,2.01332,2.27247,-8.6167,-5.93743,3.29731,-0.320381,-1.39359,-2.40359,0.37549,3.01604,2.61753,-8.83275,2.08841,-9.21889,9.32864,1.58162,-9.80704,9.70257,-4.21827,-3.66028,3.18519,9.87574
-8.37941,9.22391,7.81289,7.64795,7.26295,-1.93552,4.14118,6.19839,-8.37411,3.02649,-1.1447,-9.48393,6.35929,-0.0716028,7.00713,-7.26434,0.708063,4.556,8.22279,9.60396,-5.94927,-1.19162,-6.17459,6.59133,-9.35199,2.47415,3.65213,-4.47313,-8.32792,-2.09747,3.20229,-4.39336,5.41181,6.73004,3.47191,9.92894,-7.02186,-0.824901,-2.54155,-1.74047,-8.96881,0.960041,-3.35771,-5.90761,7.99454,-9.22793,-2.85107,5.45713,7.19258,-1.08443,-0.607298,7.74996,-2.76935,-3.18098,9.54377,-9.3262,6.60207,-7.66493,3.89197,6.98892,-5.85979,8.15708,-5.21578,-4.48518,8.64189,-5.92789,-2.94404,3.86722,-6.02563,-9.77106,6.85402,-4.77675,-8.14234,1.95455,-2.27426,-7.42586,7.69106,3.03559,4.26163,6.46441,0.892458,3.71118,-8.17195,-3.66201,2.25001,0.799572,5.96914,7.1982,-7.85922,-3.12372,6.17661,7.33147,8.17988,8.97735,9.62606,5.51363,2.80914,6.89212,3.94597,5.86034
1.00598,6.05179,9.07987,7.35993,4.46079,5.31602,7.72809,1.80602,-7.51915,-2.03471,-8.9275,-5.20159,9.99774,3.92055,4.91703,1.52523,-3.8338,5.83244,-1.62613,-1.19174,-5.37159,-1.6542,3.67502,-2.1731,-4.37966,-1.55251,9.35925,-9.37719,7.89441,0.549736,-8.82055,-4.16734,-5.26402,-3.25862,1.92386,7.99818,2.6808,-6.53057,-6.55578,7.72487,-9.87202,-5.19919,-3.69343,3.92964,-8.79177,-4.76951,-8.90432,0.894246,4.64614,0.364481,2.25399,-1.09133,0.467271,-3.70677,-7.01722,-9.66076,-7.16162,3.29641,-0.805948,2.798,-7.79975,9.76242,-9.94001,-9.44688,-5.57976,2.03324,9.71262,2.30129,8.8122,-4.44594,7.1697,1.48246,2.13474,-2.18941,7.45713,-3.64993,-9.54125,0.177563,5.19445,-9.74074,3.55369,-2.59184,-7.68009,-7.36483,9.8379,-6.60911,-4.37585,-1.44866,0.248862,6.62662,-4.51952,2.46999,0.252834,1.00492,-0.882696,6.49483,-6.04015,4.96092,-3.7223,-0.872334
